coreid,identifiedBy,dateIdentified,identificationQualifier,scientificName,tidInterpreted,identificationIsCurrent,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identificationReferences,identificationRemarks,recordID,modified
74764,"Charlie Thrift",2021-02-10,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:61b6653b-738c-429d-9b67-85e8ea01c58a,"2021-11-02 14:19:26"
74764,"Charlie Thrift",22-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:9f30be69-3d4b-4693-bd90-7c85b68ab777,"2021-11-02 14:19:26"
74763,"Charlie Thrift",2021-02-10,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:7c1c63d3-d80d-436b-b57e-746a28ca887c,"2021-11-02 14:19:26"
74763,"Charlie Thrift",22-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:f57b5988-8d85-4296-aec2-ff924ccc5461,"2021-11-02 14:19:26"
74657,"Charlie Thrift",2021-02-10,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:e4932470-86ed-4a8d-a43a-35c129c4d7de,"2021-11-02 14:19:26"
74657,"Charlie Thrift",21-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:ab823086-3690-4c89-806d-606da0f19a15,"2021-11-02 14:19:26"
74656,"Charlie Thrift",2021-02-10,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:005bf3be-d9b3-4fa2-9d99-981c7748ab63,"2021-11-02 14:19:26"
74656,"Charlie Thrift",21-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:5e34c646-9759-4074-bdc2-cadc173ee050,"2021-11-02 14:19:26"
74655,"Charlie Thrift",2021-02-10,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:abb9e746-fb46-4df0-9427-b991b2d1beca,"2021-11-02 14:19:26"
74655,"Charlie Thrift",21-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:17dc1af9-b9d4-4893-9f41-10edf0c95dc9,"2021-11-02 14:19:26"
74654,"Charlie Thrift",2021-02-10,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:c2ed2c9c-b1c5-451e-ad90-0d48cfea44b0,"2021-11-02 14:19:26"
74654,"Charlie Thrift",21-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:7e019a1f-f5bf-4c05-8ec4-5d975586911f,"2021-11-02 14:19:26"
74721,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:bf2befd6-e2df-4279-9509-2e48f2cd0fb6,"2021-11-02 14:19:26"
74721,"Charlie Thrift",22-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:ca23f7e2-b671-47b5-a7e4-75a0391cbbc7,"2021-11-02 14:19:26"
74720,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:1788c7ea-71e2-450d-9a4b-da613fbbfd90,"2021-11-02 14:19:26"
74720,"Charlie Thrift",22-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:b56ff477-c3ba-4bab-946f-27a2c23c1740,"2021-11-02 14:19:26"
74719,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:4c1aa83b-bdc2-4aec-9da9-758461ca433e,"2021-11-02 14:19:26"
74719,"Charlie Thrift",22-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:de233ce5-a916-4cf7-a063-b9b8aaa6a94b,"2021-11-02 14:19:26"
74615,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:62f67e18-fb42-48fe-88c4-e8e3c0e4dac6,"2021-11-02 14:19:26"
74615,"Charlie Thrift",21-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:2acd209a-e447-4461-bf46-719c59ef1b46,"2021-11-02 14:19:26"
74614,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:f9c7e104-027f-4121-b9f5-ffe78172c88d,"2021-11-02 14:19:26"
74614,"Charlie Thrift",21-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:508806ad-ad70-4de4-b4f7-7ba01a2f3567,"2021-11-02 14:19:26"
74613,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:360512ae-9322-4da5-9f2d-7913f9b1967b,"2021-11-02 14:19:26"
74613,"Charlie Thrift",21-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:2615733a-eb77-404d-8fe7-12a407f18c96,"2021-11-02 14:19:26"
74612,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:c0cd05eb-dab2-459b-931b-21875aa1d8b5,"2021-11-02 14:19:26"
74612,"Charlie Thrift",21-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:9059c2df-ee3f-4dba-9dd4-97cce9ca6c33,"2021-11-02 14:19:26"
74611,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:60b864cf-b911-4d57-a711-c88fbbbb8ffa,"2021-11-02 14:19:26"
74611,"Charlie Thrift",21-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:5967bcba-a01d-43ae-8d1a-d3412ffc3531,"2021-11-02 14:19:26"
74610,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:8ab21771-9e90-4dc4-8059-ef85a8da920c,"2021-11-02 14:19:26"
74610,"Charlie Thrift",21-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:96cd9c95-8a33-420a-b8fe-e7a2795a4173,"2021-11-02 14:19:26"
74608,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:ae0a4717-4ce2-47a1-b1c1-7889998397c6,"2021-11-02 14:19:26"
74608,"Charlie Thrift",21-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:aacd0652-bf7e-451b-8072-97e9f74e9d93,"2021-11-02 14:19:26"
74607,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:22538887-0fc6-4049-9a6b-05ee7dc2b129,"2021-11-02 14:19:26"
74607,"Charlie Thrift",21-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:8c32285a-ac13-49a4-9dda-3ef34698f1af,"2021-11-02 14:19:26"
74598,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:25e26738-06d2-48d1-bea7-816b32d21018,"2021-11-02 14:19:26"
74598,"Charlie Thrift",21-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:b5ef1cea-2d57-4f37-9d27-f922f2a11052,"2021-11-02 14:19:26"
74597,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:605c9289-e575-40a6-9b67-8a9e6051309f,"2021-11-02 14:19:26"
74597,"Charlie Thrift",21-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:278fa270-c671-4e5e-bb95-f1a219e6fec2,"2021-11-02 14:19:26"
74596,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:a6077142-0e8c-4367-82ec-3a3301e57559,"2021-11-02 14:19:26"
74596,"Charlie Thrift",21-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:7e98b73e-ecaa-4dc1-83b8-989db51c0e36,"2021-11-02 14:19:26"
74595,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:c4ca8a0d-2e33-47fc-b875-9793c6427f27,"2021-11-02 14:19:26"
74595,"Charlie Thrift",21-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:b0191e81-165b-4e20-8e9d-d36ca820d234,"2021-11-02 14:19:26"
74594,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:c900a340-89d9-4432-9f08-94dc1a778f59,"2021-11-02 14:19:26"
74594,"Charlie Thrift",21-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:735a68a9-1e88-403c-a419-acddb2156f10,"2021-11-02 14:19:26"
74714,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:b5b18204-e64f-473a-947a-67f10b129887,"2021-11-02 14:19:26"
74714,"Charlie Thrift",22-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:88ff90cf-e82e-4a63-a8c3-5189301670f6,"2021-11-02 14:19:26"
74713,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:44027f20-7bf8-4143-a31c-e2452230a882,"2021-11-02 14:19:26"
74713,"Charlie Thrift",22-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:573567cb-0eb2-4229-9027-0f3cd0b47a8b,"2021-11-02 14:19:26"
74712,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:0a5cf306-48d8-4181-b98d-bb10b04318b4,"2021-11-02 14:19:26"
74712,"Charlie Thrift",22-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:da091451-d512-43bd-9705-364064b283fa,"2021-11-02 14:19:26"
74711,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:b8fad034-b634-4a85-9d47-277296d158f5,"2021-11-02 14:19:26"
74711,"Charlie Thrift",22-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:3d309062-2594-40f8-b944-54ffa485d484,"2021-11-02 14:19:26"
74775,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:7ae300ff-18ec-471a-ab3b-b029e649abff,"2021-11-02 14:19:26"
74775,"Charlie Thrift",22-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:267a7bb0-9b1a-480a-9bdc-8cafd79817d0,"2021-11-02 14:19:26"
74742,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:0f5803f4-3d19-43d5-be98-f33d5b18c541,"2021-11-02 14:19:26"
74742,"Charlie Thrift",22-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:5473eb5b-30f4-4a12-b7a4-079e3854a776,"2021-11-02 14:19:26"
74741,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:24939b73-44d6-4af6-97de-1861ff6e33c3,"2021-11-02 14:19:26"
74741,"Charlie Thrift",22-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:23871014-f606-451d-8363-84736d02952a,"2021-11-02 14:19:26"
74740,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:4f9241c0-85db-4c44-9b21-136d4e474201,"2021-11-02 14:19:26"
74740,"Charlie Thrift",22-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:bb092600-4280-494d-8a41-55c621c782f7,"2021-11-02 14:19:26"
74739,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:1cbc7cd5-abdd-4476-a3be-fdc372d27c0b,"2021-11-02 14:19:26"
74739,"Charlie Thrift",22-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:2aae6867-19fa-435d-a041-a70d3a6b0d20,"2021-11-02 14:19:26"
74738,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:3659e05b-b8a9-494f-8401-b205e60df410,"2021-11-02 14:19:26"
74738,"Charlie Thrift",22-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:058d7cba-0dde-4128-a197-75fbf2d959ff,"2021-11-02 14:19:26"
74737,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:4b169624-8bb7-4ce9-93ac-02fa66d12af7,"2021-11-02 14:19:26"
74737,"Charlie Thrift",22-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:fd8d2234-14f8-4ecf-b598-77d18dccfb7c,"2021-11-02 14:19:26"
74736,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:9a573eab-dd0f-49ed-a9be-299e60b9cda0,"2021-11-02 14:19:26"
74736,"Charlie Thrift",22-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:a8212d6d-a11b-4c6f-a84d-7042d7e42c7e,"2021-11-02 14:19:26"
74735,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:9c1fbd58-6b2f-4924-807f-44553fba2ad6,"2021-11-02 14:19:26"
74735,"Charlie Thrift",22-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:8defb8ae-bad1-42e9-bcca-9e9fa296ad20,"2021-11-02 14:19:26"
74734,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:f1750267-f36c-4004-ac56-8da47176aaa9,"2021-11-02 14:19:26"
74734,"Charlie Thrift",22-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:0d26777a-ffd2-481e-ae06-77b938548628,"2021-11-02 14:19:26"
74733,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:1892c54e-eeed-42ce-862d-ceac6b76daab,"2021-11-02 14:19:26"
74733,"Charlie Thrift",22-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:dab812e2-3971-40f3-a8fd-eedad84c1ec4,"2021-11-02 14:19:26"
74732,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:6ddc6568-c511-433e-a1ad-74d8ed185f9a,"2021-11-02 14:19:26"
74732,"Charlie Thrift",22-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:769442c0-0590-4188-b63c-8bf9c8d5284f,"2021-11-02 14:19:26"
74731,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:2106e76d-12b0-462f-8ba7-d0e0428e219a,"2021-11-02 14:19:26"
74731,"Charlie Thrift",22-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:6e9390cf-d170-4017-b4c1-92bffd035515,"2021-11-02 14:19:26"
74730,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:43d748a9-ed99-497f-be1d-34f426440614,"2021-11-02 14:19:26"
74730,"Charlie Thrift",22-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:dd2b96a2-0268-4c4c-b8a8-d6223fe1fa49,"2021-11-02 14:19:26"
74729,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:f8f70421-877b-4b83-b606-ef560b24f045,"2021-11-02 14:19:26"
74729,"Charlie Thrift",22-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:3dadcc28-24d5-4b54-a98b-8ee75a8aa482,"2021-11-02 14:19:26"
74728,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:e0efcf6b-bee8-4694-abd6-a8c7d2f50c08,"2021-11-02 14:19:26"
74728,"Charlie Thrift",22-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:139c2f0b-9731-48e8-9fa3-7ff32796ae8a,"2021-11-02 14:19:26"
74727,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:109be798-fdab-402c-8a64-f24d9c54c5a6,"2021-11-02 14:19:26"
74727,"Charlie Thrift",22-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:40a039f6-302f-4e11-b24e-7ad9028d598e,"2021-11-02 14:19:26"
74726,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:c6e8e274-f1a9-41e7-8edb-a0caf035367f,"2021-11-02 14:19:26"
74726,"Charlie Thrift",22-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:45db80e8-f200-49ee-bd14-c7b7eb1d52c8,"2021-11-02 14:19:26"
74725,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:ec9cfd72-0c7a-4d43-8ae7-372e5f66754b,"2021-11-02 14:19:26"
74725,"Charlie Thrift",22-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:278e6bd3-5078-4367-b7c7-a11e780804af,"2021-11-02 14:19:26"
74724,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:00aaaaf8-ac29-4043-a654-2e2fac56bad3,"2021-11-02 14:19:26"
74724,"Charlie Thrift",22-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:f737afd3-3341-48d6-b519-bbd8de510624,"2021-11-02 14:19:26"
74723,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:f51c0cdd-f53d-4cf6-b883-8badfff824cf,"2021-11-02 14:19:26"
74723,"Charlie Thrift",22-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:2d07a6f3-0a7c-4e11-952b-474cbeb90bd7,"2021-11-02 14:19:26"
74722,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:1434d8f9-8d74-45a6-afcb-8c9f055ac7d6,"2021-11-02 14:19:26"
74722,"Charlie Thrift",22-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:462bbf79-1a73-45de-8745-d104c551bf1c,"2021-11-02 14:19:26"
74757,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:0ab1dbab-46e2-4a52-9354-1bc2a262b3af,"2021-11-02 14:19:26"
74757,"Charlie Thrift",22-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:5dcd1504-5996-45c7-8607-dca712f8e8e2,"2021-11-02 14:19:26"
74756,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:a5b503e6-65fe-4322-aff5-14cc4324bd35,"2021-11-02 14:19:26"
74756,"Charlie Thrift",22-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:d0a9b9dc-5e35-411f-8995-26e8f429e86e,"2021-11-02 14:19:26"
74755,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:cb2cb5c3-0769-4581-a50d-a2caf94c15bd,"2021-11-02 14:19:26"
74755,"Charlie Thrift",22-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:50174dc9-3f92-4986-b9fb-1fb27218466d,"2021-11-02 14:19:26"
74754,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:fbdb4453-9801-46fc-ac0b-2a1e13deecd7,"2021-11-02 14:19:26"
74754,"Charlie Thrift",22-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:93899ec6-c961-481c-ab42-a82f8b53dfe3,"2021-11-02 14:19:26"
74753,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:0f9e6689-56b6-4fc8-a258-6902a0021c34,"2021-11-02 14:19:26"
74753,"Charlie Thrift",22-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:7aa0c620-f7b4-419d-9dca-5226648c1a42,"2021-11-02 14:19:26"
74752,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:0c8b6215-b3bc-4361-914e-314ebca82897,"2021-11-02 14:19:26"
74752,"Charlie Thrift",22-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:67043720-1e36-4109-8b1d-2ec26e97e3d8,"2021-11-02 14:19:26"
74751,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:5f3ab8b2-a690-4ee5-b37f-80d3580331dd,"2021-11-02 14:19:26"
74751,"Charlie Thrift",22-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:4253404c-4257-46d0-9852-58a853d24639,"2021-11-02 14:19:26"
74749,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:258aeefb-00f6-4552-af08-429046a52e5a,"2021-11-02 14:19:26"
74749,"Charlie Thrift",22-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:3040e286-a66d-4808-9f20-ed062a25155b,"2021-11-02 14:19:26"
74748,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:5aa9ddac-75f7-4644-a7dc-0b1ed4cc25d6,"2021-11-02 14:19:26"
74748,"Charlie Thrift",22-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:2e87a2ee-d0fc-4e81-9a5b-8703bc6a9cca,"2021-11-02 14:19:26"
74747,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:a6f6633c-ee26-478e-9d9a-0f2e145c01de,"2021-11-02 14:19:26"
74747,"Charlie Thrift",22-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:f7e6b12c-6c72-4bdf-94f5-1b75ae992483,"2021-11-02 14:19:26"
74746,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:b0b1612f-eeda-4d32-bd8b-c0664b0781ed,"2021-11-02 14:19:26"
74746,"Charlie Thrift",22-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:31cbf93c-e692-45e0-bc20-c30e91af9862,"2021-11-02 14:19:26"
74745,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:915915df-36ff-4326-8483-bfdbc4a02e55,"2021-11-02 14:19:26"
74745,"Charlie Thrift",22-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:3d7b0f6a-8c51-4770-80c2-ab4e83f5662a,"2021-11-02 14:19:26"
74744,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:333c881c-e650-42ec-9e7a-57c62bb96b88,"2021-11-02 14:19:26"
74744,"Charlie Thrift",22-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:c5bf659e-b69f-4544-9919-b5d35c64a54a,"2021-11-02 14:19:26"
74743,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:aa6137eb-9db2-473f-8c24-c7d328e18a54,"2021-11-02 14:19:26"
74743,"Charlie Thrift",22-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:e809f7a6-7712-47f5-b1e5-ec7a4e2b2101,"2021-11-02 14:19:26"
74803,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:dc962487-3cf9-4aba-ab16-fef5d3f4fd91,"2021-11-02 14:19:26"
74803,"Charlie Thrift",22-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:2d4c165c-9bea-4652-b010-e4b0caa4252d,"2021-11-02 14:19:26"
74802,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:3bc61691-a8ff-48c6-9661-a6a4ee0974ec,"2021-11-02 14:19:26"
74802,"Charlie Thrift",22-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:4a6f5e77-6052-4282-9620-4ed2f30f3aa9,"2021-11-02 14:19:26"
74801,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:0be54d7c-ed83-4dac-a453-4feb55d86af0,"2021-11-02 14:19:26"
74801,"Charlie Thrift",22-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:1c9ac320-f458-45d1-9c50-d87a0587c766,"2021-11-02 14:19:26"
74800,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:54b41f94-e9fd-43c0-9926-c52e3429f5f1,"2021-11-02 14:19:26"
74800,"Charlie Thrift",22-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:e2c73974-7efd-4eaf-9d33-f622c387f3a4,"2021-11-02 14:19:26"
74799,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:cceb71d5-ee31-46e6-8535-efb4cd8d82ae,"2021-11-02 14:19:26"
74799,"Charlie Thrift",22-Dec-2020,,Halictus,,0,"Latreille, 1804",,,,,,,urn:uuid:a94bbca1-380d-497d-9cad-65b740328c1a,"2021-11-02 14:19:26"
74798,"Charlie Thrift",2021-02-11,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,"Discover Life Key",,urn:uuid:9b267008-352c-4262-83a2-19ca5811078f,"2021-11-02 14:19:26"
